BSML,CJL,CS,DS300Z,DS3Z,DS600Z,GJ,GLLYL,HKYH,JC,JS,XRJS,KZX,MD,ND,PL,PSSD,PZS,PZZJ1,PZZJ2,QCJS,QL10F,QXJC,QXQSJS,HJQXZSJ,SHL,YXCD,YXZJ,ZBY,ZGSFSD,ZJSJHJ,ZS1,ZTJJZS, ZTCC,ZTSFSD,ZTSML,ZTYJ,ZY,ZS
,,,57,,78,,,,,859,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,860,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,861,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,862,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,863,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,864,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,865,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,866,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,867,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,868,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,869,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,250,
,,,57,,78,,,,,870,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,871,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,872,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,873,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,874,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,875,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,876,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,877,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,878,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,57,,78,,,,,879,,,1.389999986,83,55,,,,,,,,,,,,,17,,,117,,,,,,50,
,,,54,,81,,,,,880,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,881,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,882,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,883,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,884,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,885,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,886,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,887,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,888,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,889,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,890,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,891,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,892,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,893,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,894,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,54,,81,,,,,895,,,1.389999986,83,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,896,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,897,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,898,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,899,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,900,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,901,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,902,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,903,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,904,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,905,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,906,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,907,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,908,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,200,
,,,48,,69,,,,,909,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,910,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,911,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,912,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,913,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,914,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,915,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,916,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,917,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,918,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,919,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,920,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,921,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,922,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,48,,69,,,,,923,,,1.389999986,40,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,924,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,925,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,926,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,927,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,928,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,929,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,930,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,931,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,932,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,933,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,934,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,935,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,936,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,937,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,938,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,939,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,940,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,941,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,942,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,943,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,944,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,945,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,946,,,1.389999986,46,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,50,,75,,,,,947,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,948,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,949,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,950,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,951,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,952,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,953,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,954,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,955,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,956,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,957,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,958,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,959,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,960,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,961,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,962,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,963,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,964,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,965,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,966,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,967,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,968,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,969,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,970,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,971,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,972,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,973,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,974,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,975,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,976,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,977,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,978,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,979,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,980,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,981,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,982,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,983,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,984,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,985,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,986,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,987,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,988,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,989,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,50,,75,,,,,990,,,1.389999986,46,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,991,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,992,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,993,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,994,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,995,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,996,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,997,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,998,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,999,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,1000,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,1001,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,1002,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,1003,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,79,,,,,1004,,,1.389999986,45,55,,,,,,,,,,,,,18,,,73,,,,,,250,
,,,54,,89,,,,,1005,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1006,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1007,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1008,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1009,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1010,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1011,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1012,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1013,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1014,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1015,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1016,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1017,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1018,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1019,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,54,,89,,,,,1020,,,1.389999986,45,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1021,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1022,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1023,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1024,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1025,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1026,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1027,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1028,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1029,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1030,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1031,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1032,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1033,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1034,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1035,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1036,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1037,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1038,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1039,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1040,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1041,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1042,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1043,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1044,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1045,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1046,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1047,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1048,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1049,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1050,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1051,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1052,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1053,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1054,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1055,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1056,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1057,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1058,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1059,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,63,,89,,,,,1060,,,1.389999986,58,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1061,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1062,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1063,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1064,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1065,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1066,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1067,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1068,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1069,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1070,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1071,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1072,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1073,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1074,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1075,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1076,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1077,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1078,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1079,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1080,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1081,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1082,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1083,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1084,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1085,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1086,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1087,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1088,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1089,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1090,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1091,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1092,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,61,,84,,,,,1093,,,1.370000005,48,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1094,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1095,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1096,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1097,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1098,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1099,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1100,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1101,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1102,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1103,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1104,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1105,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1106,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1107,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1108,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1109,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1110,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1111,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,58,,82,,,,,1112,,,1.370000005,47,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1113,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1114,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1115,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1116,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1117,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1118,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1119,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
,,,56,,84,,,,,1120,,,1.370000005,55,55,,,,,,,,,,,,,18,,,117,,,,,,250,
