BRZYGZ,BSML,BYY,BZ,CJ,CJL,CJSJ,CLFZSJ,CLNJSJ,CS,CY,CZJSJ,CZWT,DC,DS300Z,DS3Z,DS600Z,FSCSJ,FZGZSJ,GJ,GJSJ,GLLYL,HBR,HJQXZSJ,HKYH,HNSJ,HSL,HYSJ,HZTSJ,JC,JDGSJ,JG,JH,JHR,JS,JY,KHYSJ,KZX,LJJC,LJSJ,LXJSYSJ,MBWQS,MD,MMZS,MSZJ,MT,NBHD,ND,PHZ,PL,PSSD,PZS,PZZJ1,PZZJ2,PZZJ3,PZZJ4,PZZJ5,QCJS,QL10F,QTSJ,QXCW,QXDHTZ,QXGJ,QXJC,QXQSJS,QXZSJ,QXZZJS,QYS,RQ,SBR,SCGC,SCSJ,SGSJ,SHL,SHLDDYY,SYSJ,SZDC,SZGSJ,TF,XH,XHNJSJ,XJ,XJ0,XJ1,XLSJ,XRJS,XTGSJ,YXCD,YXMS,YXZJ,ZBR,ZBY,ZCMS,ZGSFSD,ZJSD,ZJSJHJ,ZJSS,ZRTGSJ,ZS,ZS1,ZTBH,ZTCC,ZTCJ,ZTCSSJ,ZTGF,ZTJJZS,ZTLX,ZTSFSD,ZTSML,ZTXH,ZTYJ,ZY,ZZTGSJ,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,915,,,,,,,,1.389999986,8,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,916,,,,,,,,1.389999986,10,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,917,,,,,,,,1.389999986,8,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,918,,,,,,,,1.389999986,8,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,919,,,,,,,,1.389999986,9,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,920,,,,,,,,1.389999986,10,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,921,,,,,,,,1.389999986,10,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,巴22,,922,,,,,,,,1.389999986,10,,,,40,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,923,,,,,,,,1.389999986,21,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,924,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,925,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,926,,,,,,,,1.389999986,5,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,927,,,,,,,,1.389999986,6,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,928,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,929,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,930,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,931,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,932,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,933,,,,,,,,1.389999986,7,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,934,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,935,,,,,,,,1.389999986,7,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,936,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,937,,,,,,,,1.389999986,7,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,938,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,939,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,940,,,,,,,,1.389999986,7,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,941,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,942,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,943,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,944,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,945,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,946,,,,,,,,1.389999986,6,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,947,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,948,,,,,,,,1.389999986,12,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,949,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,950,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,951,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,952,,,,,,,,1.389999986,7,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,953,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,954,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,955,,,,,,,,1.389999986,12,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,956,,,,,,,,1.389999986,6,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,957,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,958,,,,,,,,1.389999986,13,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,959,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,960,,,,,,,,1.389999986,5,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,961,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,962,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,963,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,,,,,,,,,灰砾状泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,964,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,,,,,灰砾状泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,965,,,,,,,,1.389999986,16,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,,,,,,,,,粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,966,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,,,,,,,,,粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,967,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,968,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,969,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,970,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,971,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,972,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,973,,,,,,,,1.389999986,13,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,灰泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,974,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,,,,,,,,,灰泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,975,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,灰泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,976,,,,,,,,1.389999986,17,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,灰泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,977,,,,,,,,1.389999986,16,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,978,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,979,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,980,,,,,,,,1.389999986,13,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,981,,,,,,,,1.389999986,14,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,982,,,,,,,,1.389999986,14,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,983,,,,,,,,1.389999986,14,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,984,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,985,,,,,,,,1.389999986,14,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,986,,,,,,,,1.389999986,11,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,987,,,,,,,,1.389999986,9,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,988,,,,,,,,1.389999986,10,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,50,,75,,,,,,,,,,,,,,,,巴22,,989,,,,,,,,1.389999986,8,,,,46,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,990,,,,,,,,1.389999986,8,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,991,,,,,,,,1.389999986,66,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,992,,,,,,,,1.389999986,34,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,993,,,,,,,,1.389999986,14,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,994,,,,,,,,1.389999986,11,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,995,,,,,,,,1.389999986,17,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,996,,,,,,,,1.389999986,19,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,997,,,,,,,,1.389999986,24,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,998,,,,,,,,1.389999986,18,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,999,,,,,,,,1.389999986,18,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,1000,,,,,,,,1.389999986,24,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,1001,,,,,,,,1.389999986,17,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,1002,,,,,,,,1.389999986,24,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,79,,,,,,,,,,,,,,,,巴22,,1003,,,,,,,,1.389999986,20,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,,,,,,,,,棕粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,89,,,,,,,,,,,,,,,,巴22,,1004,,,,,,,,1.389999986,17,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,,,,,,,,,棕粉砂岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,89,,,,,,,,,,,,,,,,巴22,,1005,,,,,,,,1.389999986,17,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,89,,,,,,,,,,,,,,,,巴22,,1006,,,,,,,,1.389999986,17,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,89,,,,,,,,,,,,,,,,巴22,,1007,,,,,,,,1.389999986,14,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,粉砂岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,89,,,,,,,,,,,,,,,,巴22,,1008,,,,,,,,1.389999986,11,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,,,,,,,,,粉砂岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
,,18,,,,,,,,,,,,54,,89,,,,,,,,,,,,,,,,巴22,,1009,,,,,,,,1.389999986,11,,,,45,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,250,,1
